"ref","1","2","3"
10293,-0.003,-0.003,-35.308
58242,-0.065,-0.065,-0.065
5786,0.803,NA,NA
17071,-0.467,0.187,-5.851
9622,-2.228,0.566,-1.145
45355,-0.065,-0.749,0.651
14575,-0.065,-0.802,-2.019
55488,-0.065,0.003,0.373
40480,-0.065,-0.065,-0.383
60844,-0.065,-0.065,0.12
33260,0,0,0
28200,-0.065,-0.065,0.18
7853,-2.301,-0.721,0.733
23899,-2.893,-11.586,NA
11542,-5.814,0.609,0.912
13689,-0.065,-4.511,0.96
57574,-0.065,-0.395,0.646
46306,-0.065,-0.173,0.778
48774,-0.065,-0.267,0.78
41418,-0.14,0,NA
33564,-0.065,-39.842,0.148
28268,-0.065,-0.112,0.359
7312,-1.788,0.82,0.667
51361,-0.065,-0.93,0.621
7339,NA,NA,NA
948,-2.374,0.756,0.498
14685,NA,NA,NA
18146,-11.063,NA,NA
3825,0.762,NA,NA
56860,-0.065,-0.066,0.559
16631,-6.647,0.848,-1.283
2706,-7.413,-0.841,-0.605
38899,-0.066,-0.003,-0.758
28651,0.555,NA,NA
28982,-0.065,-3.458,0.817
44882,-0.065,-0.062,-0.063
48804,-0.065,-0.947,0.732
40980,-0.065,-2.63,0.783
54037,-0.065,-0.001,-0.001
25684,-1.397,0.965,0.703
59940,-0.065,-0.065,-1.076
33004,-0.065,0.122,0.717
50052,-0.065,-0.001,-0.001
621,NA,NA,NA
32236,-0.065,-1.579,0.569
48060,-0.065,-0.065,-0.142
26948,-0.065,-0.647,0.162
7610,0.861,NA,NA
28251,-5.648,0.821,0.395
2629,-0.002,-0.002,-0.002
58336,-0.065,-0.065,-0.003
45952,-0.065,0.087,0.454
15215,-5.297,0.197,-2.867
60570,-0.065,-0.074,-0.003
37899,-0.065,-0.002,-113.926
24111,-4.21,-2.619,0.903
46843,-0.065,-0.004,-2.57
14867,-0.003,-339.457,0.227
56960,-0.065,-4.177,0.819
50771,-0.065,-0.377,0.563
2369,-5.542,-0.681,-1163.4
60304,-0.065,-0.065,0.48
12019,0,0,0
61992,-0.065,0,0
3008,-0.065,-8.389,0.196
59549,-0.065,-0.065,-0.003
54107,-0.065,-0.73,0.803
2074,-4.845,-5.081,-0.114
1886,-10.599,0.81,-5.917
5279,-0.064,-5.284,0.176
58257,-0.065,-0.065,-0.916
38933,-0.065,0.065,0.255
24722,-4.43,0.816,0.853
3745,-12.556,0.956,NA
43694,-0.065,-0.112,0.565
28176,-0.065,-1.789,0.467
15065,-6.14,0.92,0.712
22756,-0.065,0.086,-0.786
22300,-0.065,-3.766,0.804
34093,-0.003,0,0
32687,-3.341,0.851,0.851
8327,-0.999,0.826,-1.359
43721,-0.065,-0.002,-0.003
5522,-0.065,-2.099,0.445
49460,-0.065,0.081,0.147
24862,-0.003,0,0
23688,0,0,0
24319,-0.002,-12.646,-0.394
6663,0.062,0.176,-1.344
47853,-0.065,-6.705,0.538
20016,-12.691,0.273,0.693
9894,-0.003,-17.176,-2.826
28181,-7.006,0.693,0.868
41319,-0.065,-5.087,0.735
24732,-0.065,-5.53,-12.186
46150,-0.065,-0.578,0.563
33566,-0.003,-0.003,-21.756
35201,NA,NA,NA
30110,-0.065,-0.511,0.384
52074,-0.065,-0.001,-0.002
34308,-11.074,0.863,0.902
18042,-1.227,0.304,-1.439
23862,-0.003,-10.542,-2.059
19890,-10.01,0.385,NA
62195,-0.065,-0.065,-0.003
1293,NA,NA,NA
37425,-0.065,-2.54,0.53
54344,-0.065,-0.002,-0.002
45363,-0.065,-0.065,-0.383
14118,-5.588,0.547,0.203
13350,-0.877,0.611,-0.146
54046,-0.065,-0.065,0.542
50486,-0.065,-4.382,0.561
52195,-0.065,-0.065,-0.601
58606,-0.065,-0.065,-0.065
51428,-0.065,-4.543,0.889
42701,-0.065,-0.343,0.713
20224,-0.002,0,0
51499,-0.065,-1.296,0.819
61891,-0.065,-0.065,-0.003
25993,-0.065,-0.22,0.727
54630,-0.065,-0.004,-40.127
30630,-0.065,-10.872,-19.805
45746,-0.065,-0.339,0.27
44440,-0.065,-0.001,-0.001
27833,-5.875,0.785,0.739
50616,-0.065,-0.739,-0.106
29366,-0.065,-0.027,-8.275
18638,-0.649,0.54,-1.313
32028,-0.065,-0.056,0.206
47009,-0.065,-0.065,0.09
47350,-0.065,-0.065,-0.853
58693,-0.065,-0.065,0.645
51182,-0.065,-0.065,-0.003
56960,-0.065,-4.177,0.819
62304,-0.063,-0.036,-0.044
18194,-0.295,0.469,-1.949
1484,-0.065,-2.21,0.882
35296,-0.065,-0.029,-0.006
2914,0.216,NA,NA
14140,-4.759,0.901,0.905
2846,NA,NA,NA
59691,-0.065,-0.065,-0.003
28776,0,0,0
60592,-0.065,-0.065,-0.516
1886,-10.599,0.81,-5.917
39676,0,0,0
22683,-0.065,0.045,-1.851
11388,-5.722,0.53,0.314
28937,-0.065,-0.002,-0.002
52755,-0.065,-0.002,0.017
48064,-0.065,-0.002,-0.002
16644,-0.002,-0.002,-7.149
52230,-0.065,-0.065,0.077
41485,-0.002,-104.228,-307.906
2204,-1.115,0.574,0.348
22430,-0.065,-0.003,-0.778
54582,-0.065,-4.156,0.863
34953,0,0,0
48450,-0.065,-0.065,-0.002
60251,-0.065,-0.065,0.402
11691,-0.003,-30.651,-0.234
58473,-0.065,-0.071,-0.005
10140,-2.585,NA,NA
32596,-0.065,-1.359,0.908
52564,-0.065,-0.065,0.265
62575,-0.065,-0.027,-0.017
54118,-0.065,-0.004,-0.004
52131,-0.065,-0.004,-0.004
22842,-0.065,-3.092,-5.363
30931,-0.144,-0.112,-0.857
56578,-0.065,-0.043,-0.002
49064,-0.065,-0.065,0.073
14368,-2.877,0.838,0.558
22984,-2.765,0.964,0.975
29216,-0.065,-0.001,-0.001
36014,-0.065,-3.543,0.072
6552,-16.926,0.649,-9.478
5250,0.68,NA,NA
9015,NA,NA,NA
20667,-0.065,0,0
53081,-0.065,-0.065,0.002
39506,-0.065,-1.246,0.717
38366,-0.065,-0.065,-0.418
22370,-0.003,-0.003,-250.374
45543,-0.065,-0.077,0.803
13706,-0.065,-0.008,-3.436
43238,-0.065,-8.702,0.878
18812,-0.003,-0.003,-176.238
26979,-2.576,-0.021,-18.882
5480,-9.811,0.697,-4.126
42526,-0.065,-0.856,0.843
23928,NA,NA,NA
14681,-2.12,0.844,0.604
43388,-0.065,-1.328,0.389
44224,-0.065,-0.002,-0.003
55530,-0.065,-0.065,-0.065
31334,-0.002,-0.002,-0.848
53764,-0.065,-0.299,0.71
32897,-0.065,-3.788,0.736
26318,-0.065,0.045,-0.001
29238,-20.948,0.483,0.912
37539,-0.065,-2.174,-1.984
48316,-0.065,0.07,0.218
38121,-0.065,-0.029,-3.721
20237,0.354,NA,NA
40135,-0.065,-0.065,0.25
45128,-0.065,-0.417,0.69
24319,-0.002,-12.646,-0.394
62179,-0.065,-0.065,-1.61
11596,-0.002,-0.002,-0.768
39114,-0.065,-1.55,0.496
55171,-0.065,0.067,-2.232
45931,-0.065,-0.877,0.766
17363,-3.096,0.818,0.931
25377,0,0,0
48278,-0.065,-2.044,0.911
22992,NA,NA,NA
60495,-0.065,-0.065,-0.004
24745,-8.255,0.911,0.887
49504,-0.065,-0.065,-0.082
40124,-0.065,-0.065,-0.059
35560,0,0,0
16416,-4.012,0.646,-0.682
55394,-0.065,-0.065,-0.003
46497,-0.065,-0.237,0.845
15731,-0.065,-16.176,0.412
38664,-0.968,0.561,-3.839
30889,-1.324,0.638,0.359
18936,-4.067,0.955,0.916
37442,-0.065,-5.63,0.657
5404,-0.002,-0.002,-16.151
20486,-3.825,NA,NA
47910,-0.065,-1.875,0.809
52846,-0.065,-0.065,-0.003
40705,-0.065,-2.043,0.974
52904,-0.065,-0.065,-0.003
61067,-0.049,-0.035,-0.026
32932,-0.065,-0.585,0.674
55740,-0.065,-0.065,-0.611
31858,-0.065,-48.744,0.812
32479,-0.065,-0.065,-3.574
29581,-1.644,0.659,-0.614
51314,-0.065,-1.306,0.168
15619,-0.065,-1.835,0.066
18838,-6.972,NA,NA
34342,-0.985,0.756,0.921
60630,-0.065,-0.065,0.392
43871,-0.065,-0.404,0.839
41937,-0.065,-0.219,0.621
4507,-1.308,0.802,0.662
53092,-0.065,0.04,0.661
844,-7.178,0.895,-0.425
48891,-0.065,-0.004,-0.004
50990,-0.065,0.119,0.158
45664,-0.065,-0.609,0.82
1375,-4.777,-1.169,0.229
14818,0.733,-3.346,NA
58496,-0.065,-0.065,-0.003
62712,-0.065,-0.065,-0.003
49326,-0.065,-0.034,-0.002
52952,-0.072,-0.075,-0.324
20546,-0.002,-0.002,-0.002
32970,-0.065,0.182,0.491
32515,-0.065,-0.065,-4.818
51279,-0.065,-0.689,0.673
20195,-0.002,-0.002,-0.002
14409,-3.073,0.795,0.954
60740,-0.065,-0.065,0.52
36541,-0.065,0.012,-8.44
12295,-3.692,-8.83,-6.975
60693,-0.078,-0.079,0.637
48102,-0.065,-0.004,-0.004
15578,-3.071,0.845,-50.601
7910,-0.002,-0.001,-6.094
4708,0.852,NA,NA
44984,-0.065,-2.78,0.945
515,-0.065,-9.038,0.709
1940,-13.725,0.85,0.917
3850,-0.003,-274.546,-3.818
2304,-0.065,-9.11,0.738
9314,-0.005,0.173,-1.799
3446,0.499,NA,NA
20083,-0.003,-0.003,0
33405,-0.065,-0.065,-0.003
11669,-0.603,-1.576,NA
38965,0,0,0
7742,-12.926,0.835,-14.671
53371,-0.065,-0.065,-0.552
27570,-0.065,-0.065,-0.502
39381,-0.065,-1.231,0.39
40293,-0.065,-0.065,-0.369
36718,-0.065,-0.019,-0.325
38146,-0.065,-1.342,0.865
37149,-0.065,-0.123,0.895
32435,-0.065,-0.41,0.807
319,-23.169,0.829,-1.712
54162,-0.065,-0.065,-0.013
9798,-0.002,0,-561.463
34889,-0.065,-0.175,0.23
37180,-0.065,-0.065,0.567
31703,-0.065,-0.065,0.14
42619,-0.065,-0.974,0.805
53074,-0.065,-0.065,-0.936
