"ref","1","2","3"
48444,-0.121,0.504,0.923
1546,-2.862,0.239,0.664
46739,-0.392,0.535,0.718
40666,-0.205,0.358,0.26
12870,0.035,0.201,0.798
87711,0.052,-0.886,0.824
40934,0.067,0.585,0.842
35345,-6.01,0.574,0.408
60913,-8.971,0.769,0.865
57417,0.124,0.657,0.894
3037,-2.449,0.624,0.863
2074,0.192,0.642,0.879
33276,-0.062,-2.004,0.84
90547,-4.632,0.001,0.519
38872,-0.008,-0.104,0.77
95350,-0.11,-0.936,0.619
64551,-0.965,0.6,0.949
63700,0.339,0.473,0.861
83355,0.202,-1.587,0.7
68736,-0.049,0.011,0.826
88667,0.217,-16.451,0.538
4508,-0.016,0.091,0.868
86916,-0.004,0.245,0.838
10576,-0.02,0.17,0.612
107110,-0.022,-0.155,0.834
101736,0.316,-1.446,0.764
18479,-14.687,0.618,0.852
94997,0.059,0.531,0.81
35867,-0.038,-0.61,0.826
76833,-0.043,0.096,0.758
60102,0.179,0.61,0.829
35124,-0.628,-0.022,0.695
93292,-0.044,0.09,0.62
6277,0.108,0.708,0.851
49751,0.189,-11.864,0.727
57924,-3.252,0.739,0.834
15563,-6.495,NA,NA
5524,-0.052,0.283,0.516
55046,0.141,0.317,0.833
40955,-0.083,0.517,0.653
81185,-0.127,0.613,0.862
20558,0.108,-0.738,0.797
25737,-0.067,0.324,0.907
50378,-0.865,0.569,0.889
15444,-0.005,-0.1,0.784
77104,-0.075,-0.016,0.668
2665,0.139,-2.529,0.667
11995,0.102,-2.691,0.843
11026,-0.005,-0.103,0.764
88862,-0.014,0.194,0.829
98942,-0.041,0.398,0.583
34390,0.002,-3.484,0.457
69153,-1.772,-3.811,0.597
75087,0.079,0.084,0.737
84712,-0.544,-0.455,0.333
101105,-0.036,-0.725,0.857
20438,-5.669,-0.008,0.385
61768,-0.278,0.582,0.885
41722,0.193,-13.798,0.687
97110,0.124,0.273,0.802
46140,0.036,0.688,0.86
94842,0.007,0.351,0.851
88189,-0.016,0.455,0.877
71953,-0.037,0.014,0.767
54038,-0.027,-0.082,0.645
2772,-0.035,0.096,0.771
42537,0.031,0.339,0.882
96547,0.033,NA,NA
61475,-0.037,-0.757,0.878
15018,-1.015,0.465,0.64
53878,-0.021,0.312,0.767
37345,-0.059,0.233,0.902
86165,-0.044,0.142,0.848
94649,0.008,0.259,0.88
13820,-0.034,0.35,0.853
42469,0.004,0.687,0.872
81436,-0.255,-0.013,0.878
97781,-1.01,0.479,0.61
89986,0.127,-0.166,0.48
8322,0.168,0.572,0.779
15844,-0.012,0.31,0.681
38118,-0.041,0,0.843
76300,-0.035,0.064,0.814
51766,-0.83,0.451,0.848
75475,-0.075,-0.091,0.425
44818,-0.046,0.481,0.866
107032,-0.009,0.435,0.881
5181,0.039,-0.471,0.733
70937,-0.034,0.396,0.824
91435,0.003,0.446,0.815
24492,0.046,0.436,0.909
9092,-0.001,0.693,0.911
38003,-0.049,0.051,0.803
52927,-0.379,0.46,0.801
86320,-0.01,0.29,0.899
13424,-0.073,-0.451,0.639
54118,-0.013,0.221,0.924
55631,-0.03,0.303,0.832
71572,-0.054,0.249,0.74
95752,-0.052,0.079,0.756
29852,0.17,0.196,0.633
44396,-1.176,0.501,0.82
86339,-0.01,0.11,0.842
92555,0.103,0.348,0.756
11615,-0.207,0.31,0.794
80158,-0.052,0.336,0.882
68702,-0.028,0.06,0.828
91876,0.022,-0.288,0.749
58917,-5.136,0.503,0.712
43149,-0.033,0.457,0.864
109338,-0.062,0.377,0.809
79686,-0.186,0.483,0.9
48326,0.012,0.33,0.78
21362,0.072,-1.957,0.8
104254,-0.032,-0.518,0.862
25909,-2.649,0.565,0.751
109492,-0.032,-1.864,0.772
11094,-0.267,0.188,0.774
85872,-0.011,0.532,0.865
87509,-0.005,0.154,0.892
14550,-3.215,-0.471,0.52
17371,-2.557,0.457,0.705
92723,-0.025,0.33,0.839
34387,-0.006,-1.104,0.484
60058,-0.003,0.453,0.902
48369,-0.78,0.508,0.81
68375,-0.555,-1.933,0.69
9963,-0.016,-0.508,0.789
90138,-0.048,0.175,NA
26531,0.043,0.357,0.867
9081,-0.049,0.482,0.911
53517,-0.188,0.617,0.845
16412,-11.165,0.661,0.855
92708,-4.551,0.471,0.605
35908,-0.041,0.151,0.805
16567,-0.139,0.627,0.856
973,-1.246,0.653,0.849
38725,-0.042,-0.286,-0.329
56367,0.233,-9.153,0.584
25898,-0.437,-3.626,0.81
82884,-2.31,-0.042,0.586
103895,0.115,-0.956,0.672
70870,-4.003,0.532,0.598
84414,-0.874,0.251,0.732
18240,-0.188,0.116,0.816
7566,-0.006,0.352,0.842
12494,-0.016,NA,NA
8232,-4.832,0.729,0.849
22543,0.083,0.104,0.821
14937,-0.06,-0.702,0.858
29688,-0.365,-1.047,0.458
31555,-0.017,0.006,0.811
54980,-0.047,-0.002,0.518
33309,-5.228,0.674,0.769
46462,-0.055,0.38,0.845
83109,-0.595,0.473,0.536
6502,-0.557,0.266,0.688
97226,-0.207,0.583,0.719
70932,0.026,0.356,0.833
81088,-0.006,0.26,0.711
104269,-0.585,0.414,0.884
106005,0.238,-0.791,0.754
95692,-0.177,-0.406,0.823
58280,-0.032,0.301,0.636
70108,-0.01,0.178,0.842
85457,-0.036,0.308,0.787
79377,-1.003,0.583,0.779
45907,-0.285,0.39,0.819
77381,-0.034,0.332,0.875
56242,0.013,0.447,0.814
36798,-0.042,-0.039,0.653
37747,-0.038,0.008,0.872
81317,-0.022,0.472,0.888
73021,-0.075,0.075,NA
87312,-0.184,0.484,0.672
66804,0.01,0.233,0.9
71781,-0.006,-0.432,0.882
87728,0.051,0.376,0.869
2502,-0.027,0.229,0.9
47566,-0.008,0.387,0.751
86451,-0.045,0.317,0.851
92633,-0.01,0.048,0.773
46118,-1.6,0.699,0.846
10081,-0.035,NA,NA
49765,0.158,-3.207,0.844
64105,-0.089,0.69,0.856
60275,-1.091,0.755,0.871
55744,-0.088,0.01,0.861
16779,0.132,0.113,0.672
5604,-0.612,0.287,0.518
62012,-2.617,0.71,0.848
10713,-0.056,-0.663,0.659
103482,-1.626,-0.531,0.686
25720,-0.059,0.52,0.875
9540,-0.294,0.502,0.823
82086,0.108,0.495,0.782
76314,-0.062,0.028,0.767
88319,0.024,0.335,0.706
108648,-0.033,-0.031,0.873
